"YEAR","REGION","STATEFIP","STATECENSUS","METRO","METAREA","COUNTY","METFIPS","INDIVIDCC","FAMINC","AGE","SEX","RACE","MARST","HISPAN","VOTEREG","VOWHYNOT","VOYNOTREG","VOTEHOW","VOTEWHEN","VOREGHOW","VOTERES","VOTERESP"
2014,31,37,56,3,1521,37119,16740,0,830,17,2,100,6,500,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,37119,16740,0,830,29,1,100,6,500,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,37119,16740,0,830,29,2,100,6,500,0,99,8,99,99,99,7,1
2014,31,37,56,3,6641,0,20500,0,841,41,2,200,6,0,2,99,99,1,2,1,7,1
2014,31,37,56,3,6641,0,20500,0,841,16,1,200,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6641,0,20500,0,841,16,1,200,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,842,52,1,100,1,0,2,99,99,1,2,1,4,1
2014,31,37,56,3,6642,0,39580,0,842,49,2,100,1,0,2,99,99,1,2,1,4,2
2014,31,37,56,3,6642,0,39580,0,842,14,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,842,17,2,100,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,842,22,1,100,6,0,0,99,1,99,99,99,4,2
2014,31,37,56,3,6642,0,39580,0,842,24,1,100,6,0,0,99,1,99,99,99,4,2
2014,31,37,56,3,3122,0,24660,0,730,65,2,100,5,0,2,99,99,1,1,4,7,1
2014,31,37,56,3,1521,37179,16740,0,842,71,1,100,1,0,1,2,99,99,99,97,7,1
2014,31,37,56,3,1521,37179,16740,0,842,70,2,100,1,0,1,2,99,99,99,97,6,2
2014,31,37,56,3,6642,0,39580,0,500,65,1,100,1,0,1,4,99,99,99,1,4,1
2014,31,37,56,3,6642,0,39580,0,500,64,2,100,1,0,1,4,99,99,99,1,4,2
2014,31,37,56,3,1521,37119,16740,0,600,35,2,805,6,0,98,99,99,99,99,99,99,9
2014,31,37,56,3,1521,37119,16740,0,600,4,2,805,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,37119,16740,0,600,17,2,805,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,3121,37067,49180,0,740,33,1,100,4,0,2,99,99,1,1,4,6,1
2014,31,37,56,3,3121,37067,49180,0,740,29,2,100,6,0,2,99,99,1,1,1,6,2
2014,31,37,56,3,6641,0,20500,0,300,51,2,100,4,0,1,8,99,99,99,1,4,1
2014,31,37,56,3,6641,0,20500,0,300,6,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6641,0,20500,0,300,85,2,100,5,0,0,99,4,99,99,99,4,2
2014,31,37,56,3,6641,0,20500,0,100,51,1,100,4,0,1,11,99,99,99,3,6,1
2014,31,37,56,3,3121,37057,49180,0,820,65,2,100,1,0,1,4,99,99,99,5,7,1
2014,31,37,56,3,3121,37057,49180,0,820,63,1,100,1,0,1,5,99,99,99,3,7,1
2014,31,37,56,3,6642,37183,39580,0,830,47,1,100,1,0,2,99,99,2,2,97,7,2
2014,31,37,56,3,6642,37183,39580,0,830,46,2,100,1,0,2,99,99,1,2,97,7,2
2014,31,37,56,3,6642,37183,39580,0,830,15,1,100,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,37183,39580,0,830,18,2,100,6,0,98,99,99,99,99,99,7,2
2014,31,37,56,3,6642,37183,39580,0,830,21,2,100,6,0,98,99,99,99,99,99,7,2
2014,31,37,56,3,3121,37057,49180,0,500,74,2,100,3,0,2,99,99,1,2,97,7,1
2014,31,37,56,3,1521,37179,16740,0,720,41,2,100,4,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,37179,16740,0,720,50,1,100,6,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,0,16740,0,842,49,1,100,1,0,0,99,6,99,99,99,7,1
2014,31,37,56,3,1521,0,16740,0,842,49,2,100,1,0,0,99,6,99,99,99,7,2
2014,31,37,56,3,1521,0,16740,0,842,10,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,0,16740,0,842,15,2,100,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,0,16740,0,842,22,1,100,6,0,0,99,6,99,99,99,7,2
2014,31,37,56,3,6642,37183,39580,0,841,21,1,100,6,0,0,99,6,99,99,99,5,2
2014,31,37,56,3,6642,37183,39580,0,841,71,2,100,3,0,0,99,1,99,99,99,5,1
2014,31,37,56,3,6642,37183,39580,0,841,17,2,100,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,3122,0,24660,0,500,80,2,100,5,0,0,99,6,99,99,99,7,2
2014,31,37,56,3,3122,0,24660,0,500,58,2,100,4,0,0,99,6,99,99,99,7,1
2014,31,37,56,3,3122,0,24660,0,820,70,1,100,1,0,2,99,99,1,2,5,7,1
2014,31,37,56,3,3122,0,24660,0,820,70,2,100,1,0,2,99,99,1,2,5,7,2
2014,31,37,56,3,6642,37183,39580,0,430,40,2,100,1,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,37183,39580,0,430,42,1,100,1,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,37183,39580,0,430,3,2,100,9,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,37183,39580,0,430,10,1,100,9,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,37183,39580,0,430,11,2,100,9,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,100,45,2,100,4,0,1,5,99,99,99,1,4,1
2014,31,37,56,3,6642,0,39580,0,100,7,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,100,16,2,100,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,0,16740,0,842,64,1,100,1,0,2,99,99,1,2,6,7,2
2014,31,37,56,3,1521,0,16740,0,842,59,2,100,1,0,2,99,99,1,2,6,7,1
2014,31,37,56,3,1521,0,16740,0,842,12,2,651,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6641,0,20500,0,842,33,1,100,1,0,1,5,99,99,99,6,6,1
2014,31,37,56,3,6641,0,20500,0,842,30,2,100,1,0,1,5,99,99,99,6,6,2
2014,31,37,56,3,6641,0,20500,0,842,6,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6641,0,20500,0,842,9,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,9998,0,99998,0,300,61,2,100,4,0,2,99,99,2,2,1,7,1
2014,31,37,56,3,6641,0,20500,0,720,34,2,100,1,100,99,99,99,99,99,99,99,1
2014,31,37,56,3,6641,0,20500,0,720,33,1,100,1,100,99,99,99,99,99,99,99,1
2014,31,37,56,3,6641,0,20500,0,720,3,1,100,9,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,6641,0,20500,0,720,9,2,100,9,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,6641,0,20500,0,720,10,1,100,9,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,0,16740,0,430,60,2,100,4,0,1,5,99,99,99,1,4,1
2014,31,37,56,3,1521,37159,16740,0,720,48,1,100,1,0,2,99,99,1,1,1,7,1
2014,31,37,56,3,1521,37159,16740,0,720,48,2,100,1,0,98,99,99,99,99,99,7,2
2014,31,37,56,3,1521,37159,16740,0,720,25,2,100,6,0,0,99,2,99,99,99,7,2
2014,31,37,56,3,1521,37159,16740,0,720,5,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,37159,16740,0,720,7,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,37159,16740,0,720,80,2,100,5,0,0,99,6,99,99,99,7,2
2014,31,37,56,3,1521,37159,16740,0,841,47,1,100,1,0,1,11,99,99,99,7,7,1
2014,31,37,56,3,1521,37159,16740,0,841,44,2,100,1,0,2,99,99,1,1,97,7,2
2014,31,37,56,3,6641,0,20500,0,720,32,2,100,2,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,6641,0,20500,0,720,7,1,100,9,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,6641,0,20500,0,720,12,2,100,9,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,6641,0,20500,0,720,52,2,100,6,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,6641,0,20500,0,720,36,1,100,6,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,841,49,1,651,1,0,98,99,99,99,99,99,99,1
2014,31,37,56,3,6642,0,39580,0,841,44,2,651,1,0,98,99,99,99,99,99,99,2
2014,31,37,56,3,6642,0,39580,0,841,15,1,651,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,841,16,2,651,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,3122,0,24660,0,842,33,2,100,1,0,2,99,99,1,1,97,6,1
2014,31,37,56,3,3122,0,24660,0,842,34,1,100,1,0,2,99,99,1,1,97,6,2
2014,31,37,56,3,3122,0,24660,0,842,4,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,3122,0,24660,0,600,72,1,100,1,0,2,99,99,1,1,5,7,1
2014,31,37,56,3,3122,0,24660,0,600,70,2,100,1,0,2,99,99,1,1,5,7,2
2014,31,37,56,3,1521,0,16740,0,730,23,2,100,1,0,98,99,99,99,99,99,5,2
2014,31,37,56,3,1521,0,16740,0,730,26,1,100,1,0,1,7,99,99,99,3,5,1
2014,31,37,56,3,1521,0,16740,0,830,25,1,100,6,0,2,99,99,1,1,3,5,1
2014,31,37,56,3,1521,0,16740,0,843,43,1,100,1,0,2,99,99,1,1,1,5,1
2014,31,37,56,3,1521,0,16740,0,843,45,2,100,1,0,2,99,99,1,2,1,5,2
2014,31,37,56,3,1521,0,16740,0,843,8,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,0,16740,0,843,10,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6641,0,20500,0,710,34,2,200,6,0,2,99,99,1,2,6,6,1
2014,31,37,56,3,6642,0,39580,0,830,49,1,100,1,0,2,99,99,2,2,1,7,2
2014,31,37,56,3,6642,0,39580,0,830,49,2,100,1,0,2,99,99,2,2,1,7,1
2014,31,37,56,3,6642,0,39580,0,830,13,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,830,17,2,100,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,37183,39580,0,210,77,2,100,4,0,1,6,99,99,99,97,7,1
2014,31,37,56,3,3121,0,49180,0,720,35,1,100,4,0,1,99,99,99,99,97,4,2
2014,31,37,56,3,1521,0,16740,0,730,45,1,100,1,0,0,99,6,99,99,99,7,2
2014,31,37,56,3,1521,0,16740,0,730,41,2,100,1,0,1,4,99,99,99,5,7,1
2014,31,37,56,3,3121,0,49180,0,500,50,1,100,6,0,2,99,99,1,1,5,7,1
2014,31,37,56,3,1521,0,16740,0,820,55,1,100,1,0,2,99,99,1,1,6,7,1
2014,31,37,56,3,1521,0,16740,0,820,52,2,100,1,0,2,99,99,1,1,6,7,1
2014,31,37,56,3,6642,37183,39580,0,500,27,1,200,6,0,2,99,99,1,2,97,5,1
2014,31,37,56,3,6642,37183,39580,0,830,40,1,100,1,0,1,4,99,99,99,3,6,1
2014,31,37,56,3,6642,37183,39580,0,830,37,2,100,1,0,1,4,99,99,99,3,6,1
2014,31,37,56,3,1521,37159,16740,0,710,69,1,100,1,0,2,99,99,1,2,1,7,1
2014,31,37,56,3,1521,37159,16740,0,710,67,2,100,1,0,0,99,97,99,99,99,7,2
2014,31,37,56,3,6642,0,39580,0,430,49,1,100,1,0,1,7,99,99,99,5,7,1
2014,31,37,56,3,6642,0,39580,0,430,46,2,100,1,0,0,99,8,99,99,99,7,2
2014,31,37,56,3,3121,0,49180,0,100,71,1,100,1,0,2,99,99,1,1,1,7,1
2014,31,37,56,3,3121,0,49180,0,100,72,2,100,1,0,2,99,99,1,1,1,7,2
2014,31,37,56,3,1521,37179,16740,0,720,46,1,100,1,0,98,99,99,99,99,99,99,9
2014,31,37,56,3,1521,37179,16740,0,720,42,2,100,1,0,98,99,99,99,99,99,99,9
2014,31,37,56,3,1521,37179,16740,0,720,4,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,37179,16740,0,720,6,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6641,0,20500,0,500,85,2,100,4,0,98,99,99,99,99,99,99,9
2014,31,37,56,3,6641,0,20500,0,500,22,1,100,4,0,98,99,99,99,99,99,99,9
2014,31,37,56,3,6642,37183,39580,0,842,63,2,651,4,0,1,9,99,99,99,1,6,1
2014,31,37,56,3,1521,0,16740,0,740,58,1,100,1,0,2,99,99,98,98,98,99,9
2014,31,37,56,3,1521,0,16740,0,740,45,2,100,1,0,98,99,99,99,99,99,99,9
2014,31,37,56,3,1521,0,16740,0,740,7,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,0,16740,0,740,9,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,0,16740,0,740,12,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,3121,37067,49180,0,730,57,1,100,6,100,1,5,99,99,99,97,4,1
2014,31,37,56,3,6642,0,39580,0,842,51,2,100,1,412,0,99,9,99,99,99,6,1
2014,31,37,56,3,6642,0,39580,0,842,42,1,100,1,412,1,5,99,99,99,97,6,1
2014,31,37,56,3,6642,0,39580,0,842,10,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6641,0,20500,0,830,66,2,100,1,0,2,99,99,1,1,1,5,1
2014,31,37,56,3,6641,0,20500,0,830,65,1,100,1,0,2,99,99,1,1,1,5,2
2014,31,37,56,3,1521,0,16740,0,500,75,1,100,5,0,2,99,99,1,2,9,7,1
2014,31,37,56,3,6642,0,39580,0,730,38,2,100,6,0,1,11,99,99,99,1,6,1
2014,31,37,56,3,6642,0,39580,0,730,10,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6641,0,20500,0,843,41,2,100,1,0,1,10,99,99,99,1,7,1
2014,31,37,56,3,6641,0,20500,0,843,43,1,100,1,0,98,99,99,99,99,99,7,2
2014,31,37,56,3,6641,0,20500,0,843,3,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,3122,0,24660,0,710,38,1,100,6,0,1,3,99,99,99,97,7,1
2014,31,37,56,3,1521,37119,16740,0,710,24,2,100,6,0,2,99,99,2,2,1,4,1
2014,31,37,56,3,1521,37119,16740,0,710,25,1,100,6,0,0,99,97,99,99,99,4,2
2014,31,37,56,3,6642,37183,39580,0,500,26,1,100,6,411,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,37183,39580,0,500,23,1,100,6,411,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,37183,39580,0,500,33,1,100,2,411,99,99,99,99,99,99,99,9
2014,31,37,56,3,6641,0,20500,0,100,65,1,100,5,0,1,4,99,99,99,97,7,1
2014,31,37,56,3,2560,0,22180,0,470,76,2,200,1,0,2,99,99,1,2,97,7,2
2014,31,37,56,3,2560,0,22180,0,470,68,1,200,1,0,2,99,99,1,2,5,7,1
2014,31,37,56,3,1521,37119,16740,0,730,46,1,802,4,0,1,7,99,99,99,5,7,1
2014,31,37,56,3,6642,0,39580,0,843,35,1,100,1,0,2,99,99,1,1,1,7,1
2014,31,37,56,3,6642,0,39580,0,843,35,2,100,1,0,2,99,99,1,1,1,7,2
2014,31,37,56,3,6642,0,39580,0,843,3,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,843,5,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,2560,0,22180,0,710,78,2,200,5,0,2,99,99,1,2,6,7,1
2014,31,37,56,3,2560,0,22180,0,710,19,2,200,6,0,2,99,99,1,1,3,7,2
2014,31,37,56,3,6642,0,39580,0,710,51,2,100,4,0,1,1,99,99,99,1,7,1
2014,31,37,56,3,6642,0,39580,0,710,58,1,100,4,0,2,99,99,1,1,1,7,2
2014,31,37,56,3,3122,0,24660,0,830,75,2,100,5,0,2,99,99,1,2,4,7,1
2014,31,37,56,3,9998,0,99998,0,842,68,1,100,5,0,2,99,99,1,1,6,7,1
2014,31,37,56,3,9998,0,99998,0,842,53,1,100,1,0,2,99,99,1,1,1,7,2
2014,31,37,56,3,9998,0,99998,0,842,51,2,100,1,0,2,99,99,1,1,1,7,1
2014,31,37,56,3,9998,0,99998,0,842,19,2,100,6,0,2,99,99,2,2,4,7,2
2014,31,37,56,3,9998,0,99998,0,842,23,2,100,6,0,2,99,99,1,1,4,7,2
2014,31,37,56,3,1521,0,16740,0,720,69,2,100,4,0,2,99,99,1,1,97,7,1
2014,31,37,56,3,3122,0,24660,0,300,85,2,100,5,0,0,99,9,99,99,99,7,2
2014,31,37,56,3,3121,37057,49180,0,500,60,1,802,4,0,0,99,6,99,99,99,7,2
2014,31,37,56,3,3121,37057,49180,0,500,67,2,100,5,0,0,99,6,99,99,99,7,1
2014,31,37,56,3,6642,0,39580,0,100,25,2,100,6,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,100,3,2,100,9,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,100,22,1,100,6,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,100,27,1,100,6,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,100,24,2,100,6,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,100,53,2,100,4,100,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,0,16740,0,470,65,1,100,5,0,0,99,6,99,99,99,7,1
2014,31,37,56,3,6641,0,20500,0,500,85,2,100,5,0,2,99,99,1,2,4,7,1
2014,31,37,56,3,1521,37179,16740,0,600,32,2,100,6,0,1,5,99,99,99,6,7,1
2014,31,37,56,3,1521,37179,16740,0,600,5,1,801,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,37179,16740,0,600,7,2,801,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,9998,0,99998,0,740,60,2,100,4,0,98,99,99,99,99,99,99,9
2014,31,37,56,3,9998,0,99998,0,740,72,1,100,4,0,98,99,99,99,99,99,99,9
2014,31,37,56,3,1521,37159,16740,0,841,60,1,100,1,0,2,99,99,1,1,97,7,1
2014,31,37,56,3,1521,37159,16740,0,841,58,2,100,1,0,2,99,99,1,1,97,7,2
2014,31,37,56,3,6641,0,20500,0,600,60,2,200,1,0,98,99,99,99,99,99,7,1
2014,31,37,56,3,6641,0,20500,0,600,60,1,200,1,0,98,99,99,99,99,99,7,1
2014,31,37,56,3,3122,0,24660,0,720,41,1,100,1,0,98,99,99,99,99,99,99,9
2014,31,37,56,3,3122,0,24660,0,720,41,2,100,1,0,98,99,99,99,99,99,99,9
2014,31,37,56,3,3122,0,24660,0,720,10,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,3122,0,24660,0,600,45,2,200,3,0,0,99,6,99,99,99,4,1
2014,31,37,56,3,3122,0,24660,0,600,7,2,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,3122,0,24660,0,820,36,2,100,1,0,1,5,99,99,99,4,5,1
2014,31,37,56,3,3122,0,24660,0,820,37,1,100,1,0,1,5,99,99,99,4,5,2
2014,31,37,56,3,3122,0,24660,0,820,14,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,3122,0,24660,0,820,17,2,100,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,3122,0,24660,0,820,0,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,3122,0,24660,0,830,47,2,100,1,0,1,7,99,99,99,6,7,1
2014,31,37,56,3,3122,0,24660,0,830,56,1,100,1,0,1,7,99,99,99,1,7,2
2014,31,37,56,3,3121,0,49180,0,830,73,2,100,5,0,2,99,99,1,1,9,7,1
2014,31,37,56,3,6642,0,39580,0,100,36,2,100,3,0,1,4,99,99,99,1,5,1
2014,31,37,56,3,6642,0,39580,0,100,13,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,100,14,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,100,18,1,100,3,0,0,99,6,99,99,99,5,2
2014,31,37,56,3,6642,37183,39580,0,470,63,2,200,6,0,2,99,99,1,2,5,7,1
2014,31,37,56,3,3122,0,24660,0,740,49,2,100,4,0,0,99,6,99,99,99,7,1
2014,31,37,56,3,3122,0,24660,0,740,16,1,100,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,3122,0,24660,0,740,18,2,100,6,0,0,99,8,99,99,99,7,2
2014,31,37,56,3,3122,0,24660,0,740,33,1,200,1,0,2,99,99,1,2,97,5,1
2014,31,37,56,3,3122,0,24660,0,740,42,2,801,1,0,2,99,99,1,1,97,5,2
2014,31,37,56,3,3122,0,24660,0,740,5,1,801,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,3122,0,24660,0,740,7,1,801,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,3122,0,24660,0,740,16,2,801,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,2560,0,22180,0,710,67,1,200,1,0,0,99,9,99,99,99,7,1
2014,31,37,56,3,2560,0,22180,0,710,66,2,200,1,0,2,99,99,1,1,5,7,1
2014,31,37,56,3,2560,0,22180,0,710,33,1,200,6,0,0,99,9,99,99,99,7,2
2014,31,37,56,3,2560,0,22180,0,710,39,2,200,6,0,2,99,99,1,1,1,4,2
2014,31,37,56,3,2560,0,22180,0,710,16,1,200,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,2560,0,22180,0,710,16,2,200,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,2560,0,22180,0,710,19,1,200,6,0,0,99,9,99,99,99,7,2
2014,31,37,56,3,2560,0,22180,0,710,22,2,200,6,0,1,6,99,99,99,1,7,2
2014,31,37,56,3,6641,0,20500,0,740,18,1,100,6,0,2,99,99,1,1,97,7,2
2014,31,37,56,3,6641,0,20500,0,740,38,2,100,1,0,2,99,99,1,1,97,7,1
2014,31,37,56,3,6641,0,20500,0,740,47,1,100,1,0,2,99,99,1,1,97,7,2
2014,31,37,56,3,6641,0,20500,0,740,15,1,100,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6641,0,20500,0,740,19,2,100,6,0,2,99,99,1,1,97,7,2
2014,31,37,56,3,3122,0,24660,0,842,69,1,100,1,0,2,99,99,1,1,97,7,2
2014,31,37,56,3,3122,0,24660,0,842,56,2,100,1,0,2,99,99,1,1,97,7,1
2014,31,37,56,3,6642,0,39580,0,600,77,2,100,5,0,98,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,830,60,1,100,1,0,2,99,99,1,2,97,7,1
2014,31,37,56,3,6642,0,39580,0,830,59,2,100,1,0,2,99,99,1,2,97,7,2
2014,31,37,56,3,6642,0,39580,0,830,34,1,100,6,0,98,99,99,99,99,99,7,2
2014,31,37,56,3,2560,0,22180,0,730,66,1,100,1,0,2,99,99,2,2,6,7,1
2014,31,37,56,3,2560,0,22180,0,730,65,2,100,1,0,2,99,99,2,2,6,7,2
2014,31,37,56,3,3122,0,24660,0,830,36,1,801,1,0,2,99,99,1,1,97,6,1
2014,31,37,56,3,3122,0,24660,0,830,31,2,100,1,0,2,99,99,1,1,97,6,2
2014,31,37,56,3,3122,0,24660,0,830,2,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,3122,0,24660,0,830,9,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,430,47,2,100,1,0,0,99,6,99,99,99,7,1
2014,31,37,56,3,6642,0,39580,0,430,45,1,100,1,0,1,4,99,99,99,97,7,2
2014,31,37,56,3,3122,0,24660,0,841,48,1,100,1,0,2,99,99,1,1,97,7,1
2014,31,37,56,3,3122,0,24660,0,841,53,2,100,1,0,2,99,99,1,1,97,7,2
2014,31,37,56,3,3122,0,24660,0,841,17,1,100,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,2560,0,22180,0,841,55,2,200,1,0,2,99,99,1,2,9,7,1
2014,31,37,56,3,2560,0,22180,0,841,60,1,200,1,0,2,99,99,1,2,97,6,2
2014,31,37,56,3,6641,0,20500,0,842,74,2,100,6,0,2,99,99,1,1,4,6,1
2014,31,37,56,3,3122,0,24660,0,842,58,1,100,1,0,2,99,99,1,2,97,7,1
2014,31,37,56,3,3122,0,24660,0,842,58,2,100,1,0,2,99,99,1,1,97,7,2
2014,31,37,56,3,6642,37183,39580,0,710,50,2,100,1,200,2,99,99,1,1,5,7,1
2014,31,37,56,3,6642,37183,39580,0,710,75,1,100,1,200,2,99,99,1,1,5,7,2
2014,31,37,56,3,6642,37183,39580,0,710,7,2,200,9,200,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,37183,39580,0,710,10,2,100,9,200,99,99,99,99,99,99,99,9
2014,31,37,56,3,3122,0,24660,0,430,65,1,200,5,0,0,99,6,99,99,99,4,1
2014,31,37,56,3,6641,0,20500,0,842,56,1,100,1,0,98,99,99,99,99,99,99,9
2014,31,37,56,3,6641,0,20500,0,842,65,2,100,1,0,98,99,99,99,99,99,99,9
2014,31,37,56,3,1521,37119,16740,0,730,40,1,200,3,0,0,99,9,99,99,99,7,1
2014,31,37,56,3,1521,37119,16740,0,730,19,2,200,6,0,0,99,96,99,99,99,7,2
2014,31,37,56,3,6642,0,39580,0,500,46,2,200,1,0,1,4,99,99,99,3,5,1
2014,31,37,56,3,6642,0,39580,0,500,45,1,200,1,0,2,99,99,1,1,3,5,2
2014,31,37,56,3,6642,0,39580,0,500,11,2,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,6642,0,39580,0,500,14,1,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,3122,0,24660,0,710,52,2,100,5,0,1,10,99,99,99,1,7,1
2014,31,37,56,3,1521,37119,16740,0,841,52,2,200,1,0,2,99,99,1,2,7,7,1
2014,31,37,56,3,1521,37119,16740,0,841,46,1,200,1,0,2,99,99,1,2,7,7,2
2014,31,37,56,3,6642,37183,39580,0,842,68,2,100,1,0,2,99,99,1,2,97,7,2
2014,31,37,56,3,6642,37183,39580,0,842,70,1,100,1,0,2,99,99,1,2,97,7,1
2014,31,37,56,3,6642,37183,39580,0,842,22,1,100,6,0,98,99,99,99,99,99,7,2
2014,31,37,56,3,1521,37119,16740,0,100,36,2,100,6,0,2,99,99,1,2,4,7,1
2014,31,37,56,3,1521,37119,16740,0,100,6,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,37179,16740,0,841,27,1,100,1,0,1,7,99,99,99,97,5,1
2014,31,37,56,3,1521,37179,16740,0,841,25,2,100,1,0,1,7,99,99,99,97,4,2
2014,31,37,56,3,6641,0,20500,0,100,21,2,100,6,0,0,99,3,99,99,99,4,1
2014,31,37,56,3,6641,0,20500,0,100,20,2,100,6,0,0,99,3,99,99,99,4,2
2014,31,37,56,3,6641,0,20500,0,100,21,2,100,6,0,0,99,3,99,99,99,4,2
2014,31,37,56,3,1521,0,16740,0,730,48,1,100,6,0,98,99,99,99,99,99,99,9
2014,31,37,56,3,1521,0,16740,0,730,48,1,100,6,0,98,99,99,99,99,99,99,9
2014,31,37,56,3,3122,0,24660,0,300,45,1,200,5,0,2,99,99,1,2,97,6,1
2014,31,37,56,3,3122,0,24660,0,300,17,1,200,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,3,1521,0,16740,0,841,76,1,100,1,0,2,99,99,1,1,1,7,1
