"YEAR","REGION","STATEFIP","STATECENSUS","METRO","METAREA","COUNTY","METFIPS","INDIVIDCC","FAMINC","PERNUM","WTFINL","AGE","SEX","RACE","MARST","CITIZEN","HISPAN","VOTEREG","VOWHYNOT","VOYNOTREG","VOTEHOW","VOTEWHEN","VOREGHOW","VOTERES","VOTERESP"
2012,31,37,56,2,1521,0,16740,0,720,1,3325.997,72,2,100,4,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,2,1521,0,16740,0,720,2,3152.2271,41,1,100,6,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,2,1521,0,16740,0,720,3,3581.0443,85,2,100,1,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,2,1521,0,16740,0,720,4,3363.6124,85,1,100,1,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,2,1521,37119,16740,1,710,1,2739.3806,44,2,100,1,3,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,710,2,3276.9206,45,1,100,1,3,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,830,1,3423.8682,43,2,100,1,3,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,830,2,3792.0882,50,1,100,1,2,410,2,99,99,1,2,97,2,2
2012,31,37,56,2,1521,37119,16740,1,830,3,4089.6795,23,2,100,6,0,0,1,11,99,99,99,1,2,1
2012,31,37,56,2,1521,37119,16740,1,830,4,5790.0991,0,2,100,9,0,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,500,1,3315.1684,37,2,200,3,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,2,1521,37119,16740,1,500,2,3367.2424,14,2,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,843,1,3352.5261,56,2,100,1,0,0,2,99,99,1,1,97,7,2
2012,31,37,56,2,6642,37183,39580,0,843,2,3827.5559,58,1,100,1,0,0,2,99,99,1,1,97,7,1
2012,31,37,56,2,1521,37119,16740,1,820,1,3082.2935,33,2,200,1,0,0,0,99,1,99,99,99,2,1
2012,31,37,56,2,1521,37119,16740,1,820,2,4833.4482,35,1,200,1,0,0,0,99,1,99,99,99,2,2
2012,31,37,56,2,3122,0,24660,0,600,1,4033.5914,28,2,200,6,0,0,2,99,99,1,1,4,5,1
2012,31,37,56,2,3122,0,24660,0,600,2,4033.5914,25,2,200,6,0,0,2,99,99,1,1,1,5,2
2012,31,37,56,2,6641,0,20500,0,720,1,3855.0452,24,2,100,6,0,0,2,99,99,1,2,3,5,2
2012,31,37,56,2,6641,0,20500,0,720,2,4109.1761,24,2,100,6,0,100,2,99,99,1,1,1,5,1
2012,31,37,56,2,6641,0,20500,0,720,3,3855.0452,24,2,100,6,0,0,2,99,99,1,2,1,5,2
2012,31,37,56,2,3122,0,24660,0,430,1,3543.1835,56,1,200,3,0,0,1,4,99,99,99,1,7,1
2012,31,37,56,2,6642,37183,39580,0,710,1,4221.055,30,1,651,6,2,0,0,99,3,99,99,99,5,1
2012,31,37,56,2,6642,37183,39580,0,830,1,3352.5261,57,2,100,4,0,0,2,99,99,1,2,3,5,1
2012,31,37,56,2,2560,0,22180,0,843,1,3614.0404,60,1,100,1,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,2,2560,0,22180,0,843,2,3773.1926,41,2,100,1,2,0,98,99,99,99,99,99,98,9
2012,31,37,56,2,2560,0,22180,0,843,3,5593.2861,8,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,2560,0,22180,0,843,4,2839.1181,11,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,710,1,3005.3319,85,2,100,5,2,0,2,99,99,2,2,97,7,1
2012,31,37,56,2,1521,37119,16740,1,843,1,3696.3564,34,2,100,1,0,0,2,99,99,1,2,1,7,1
2012,31,37,56,2,1521,37119,16740,1,843,2,3440.5698,35,1,100,1,0,0,2,99,99,1,2,1,7,2
2012,31,37,56,2,1521,37119,16740,1,843,3,2984.7027,2,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,843,4,3354.734,5,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,740,1,3541.5656,46,2,200,4,0,0,2,99,99,1,1,1,7,1
2012,31,37,56,2,6642,37183,39580,0,740,2,3176.4384,7,2,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,740,3,3135.4253,10,1,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,740,4,5780.6845,19,1,200,6,0,0,2,99,99,1,2,1,7,2
2012,31,37,56,2,1521,37119,16740,1,842,1,4724.6465,44,1,200,1,0,0,2,99,99,1,1,3,5,2
2012,31,37,56,2,1521,37119,16740,1,842,2,3531.2805,41,2,200,1,0,0,2,99,99,1,2,1,5,1
2012,31,37,56,2,1521,37119,16740,1,842,3,3270.6451,14,2,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,842,4,5780.6845,16,1,200,6,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,842,5,3996.1317,21,1,200,6,0,0,2,99,99,1,2,3,5,2
2012,31,37,56,2,3122,0,24660,0,710,1,4418.6531,34,2,200,1,0,0,2,99,99,1,1,2,5,1
2012,31,37,56,2,3122,0,24660,0,710,2,4724.6465,40,1,200,1,0,0,0,99,6,99,99,99,2,1
2012,31,37,56,2,6642,37183,39580,0,841,1,4591.2532,35,1,200,1,2,0,1,4,99,99,99,3,7,1
2012,31,37,56,2,6642,37183,39580,0,841,2,3185.323,33,2,200,1,2,0,2,99,99,2,1,3,7,2
2012,31,37,56,2,6642,37183,39580,0,841,3,3688.1429,6,1,200,9,1,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,841,4,3058.1775,10,1,200,9,1,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,710,1,2480.5652,69,1,200,3,0,0,2,99,99,1,1,5,7,1
2012,31,37,56,2,2560,0,22180,0,430,1,3773.1926,41,2,100,1,0,0,0,99,9,99,99,99,7,1
2012,31,37,56,2,2560,0,22180,0,430,2,3914.9109,52,1,100,1,0,0,0,99,9,99,99,99,7,2
2012,31,37,56,2,2560,0,22180,0,430,3,3735.8551,20,1,100,6,0,0,0,99,9,99,99,99,6,2
2012,31,37,56,2,2560,0,22180,0,430,4,3735.8551,23,1,100,6,0,0,0,99,9,99,99,99,7,2
2012,31,37,56,2,6642,37183,39580,0,841,1,3360.212,73,1,100,1,0,0,2,99,99,1,2,1,7,1
2012,31,37,56,2,6642,37183,39580,0,841,2,3325.997,70,2,100,1,0,0,2,99,99,1,2,1,7,2
2012,31,37,56,2,6642,37183,39580,0,740,1,2743.7052,57,1,200,1,0,0,2,99,99,1,2,1,7,1
2012,31,37,56,2,6642,37183,39580,0,740,2,2986.5355,65,2,200,1,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,2,3121,37067,49180,0,720,1,2986.5355,79,2,200,4,0,0,2,99,99,1,2,6,7,1
2012,31,37,56,2,3121,37067,49180,0,720,2,3186.1397,30,1,200,6,0,0,2,99,99,1,2,97,7,2
2012,31,37,56,2,6642,37183,39580,0,710,1,4591.2532,35,1,200,4,0,0,2,99,99,1,2,1,7,2
2012,31,37,56,2,6642,37183,39580,0,710,2,3479.2244,41,1,200,4,0,0,2,99,99,1,97,1,2,2
2012,31,37,56,2,6642,37183,39580,0,710,3,3315.1684,37,2,200,6,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,2,3122,0,24660,0,820,1,3258.2858,59,2,100,1,0,0,98,99,99,99,99,99,96,1
2012,31,37,56,2,3122,0,24660,0,820,2,2969.2531,63,1,100,1,0,0,98,99,99,99,99,99,96,1
2012,31,37,56,2,3122,0,24660,0,820,3,3696.3564,31,2,100,6,0,0,98,99,99,99,99,99,96,1
2012,31,37,56,2,6641,0,20500,0,100,1,3501.2256,55,2,200,2,0,0,2,99,99,1,1,3,7,1
2012,31,37,56,2,6642,37183,39580,0,830,1,2785.835,42,2,100,6,0,0,1,7,99,99,99,1,5,1
2012,31,37,56,2,6642,37183,39580,0,830,2,3915.0339,31,2,200,6,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,2,1521,37119,16740,1,830,1,3696.3564,32,2,100,6,0,0,2,99,99,1,1,97,5,1
2012,31,37,56,2,1521,37119,16740,1,830,2,4128.1207,1,1,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,830,3,4128.1207,1,1,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,830,4,4101.5402,6,1,803,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,830,5,4591.2532,37,1,200,4,0,0,2,99,99,1,1,97,5,2
2012,31,37,56,2,6642,37183,39580,0,842,1,3429.7813,80,1,100,1,0,0,2,99,99,1,1,7,7,1
2012,31,37,56,2,6642,37183,39580,0,842,2,3014.4244,77,2,100,1,0,0,2,99,99,1,1,7,7,1
2012,31,37,56,2,6641,0,20500,0,841,1,3108.496,41,2,200,1,0,0,2,99,99,1,1,1,5,1
2012,31,37,56,2,6641,0,20500,0,841,2,4591.2532,37,1,200,1,0,0,2,99,99,1,1,1,5,2
2012,31,37,56,2,6641,0,20500,0,841,3,3688.1429,6,1,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,841,1,3016.2424,42,1,100,6,0,0,2,99,99,1,1,1,7,1
2012,31,37,56,2,3122,0,24660,0,841,2,3375.8148,6,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6641,0,20500,0,830,1,3478.8,69,2,100,5,0,0,2,99,99,1,2,97,7,1
2012,31,37,56,2,3122,0,24660,0,841,1,3614.9749,37,1,100,1,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,841,2,2973.9245,35,2,100,1,2,100,2,99,99,1,1,5,2,2
2012,31,37,56,2,6642,37183,39580,0,100,1,3097.0598,25,1,100,6,0,0,2,99,99,1,2,1,5,1
2012,31,37,56,2,3122,0,24660,0,710,1,2791.7667,29,2,100,6,0,0,1,11,99,99,99,1,7,1
2012,31,37,56,2,3122,0,24660,0,710,2,3218.8113,1,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,710,3,3188.3005,5,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,500,1,3199.9627,71,2,200,5,0,0,2,99,99,1,1,7,7,2
2012,31,37,56,2,3122,0,24660,0,500,2,4137.29,52,1,200,6,0,0,2,99,99,1,1,1,7,2
2012,31,37,56,2,3122,0,24660,0,500,3,4137.29,54,1,200,6,0,0,0,99,9,99,99,99,7,1
2012,31,37,56,2,6642,37183,39580,0,830,1,3056.2468,53,1,100,6,0,0,2,99,99,1,1,3,7,1
2012,31,37,56,2,6641,0,20500,0,842,1,3016.2424,43,1,100,6,0,0,2,99,99,1,1,97,7,1
2012,31,37,56,2,6641,0,20500,0,842,2,3696.3564,30,2,100,6,0,0,1,8,99,99,99,7,1,1
2012,31,37,56,2,2560,0,22180,0,720,1,3766.5672,78,1,100,1,0,0,2,99,99,1,2,5,7,1
2012,31,37,56,2,2560,0,22180,0,720,2,3724.4455,73,2,100,1,2,0,2,99,99,1,2,5,7,2
2012,31,37,56,2,1521,37119,16740,1,740,1,3522.2416,54,1,100,1,0,0,2,99,99,1,2,3,5,2
2012,31,37,56,2,1521,37119,16740,1,740,2,3640.1338,54,2,100,1,0,0,2,99,99,1,2,3,5,1
2012,31,37,56,2,1521,37119,16740,1,841,1,3410.7021,34,2,100,1,0,0,0,99,6,99,99,99,6,1
2012,31,37,56,2,1521,37119,16740,1,841,2,2896.2505,34,1,100,1,0,0,0,99,6,99,99,99,6,2
2012,31,37,56,2,3122,0,24660,0,730,1,3827.5559,55,1,100,4,0,0,98,99,99,99,99,99,96,1
2012,31,37,56,2,1521,0,16740,0,740,1,3294.2351,24,1,100,6,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,830,1,3662.0462,36,2,100,1,0,0,2,99,99,1,1,4,7,1
2012,31,37,56,2,1521,37119,16740,1,830,2,4282.8572,36,1,100,1,0,0,0,99,1,99,99,99,7,2
2012,31,37,56,2,1521,37119,16740,1,100,1,3108.496,40,2,200,6,0,0,0,99,1,99,99,99,2,1
2012,31,37,56,2,1521,37119,16740,1,100,2,5194.6183,19,1,200,6,0,0,1,3,99,99,99,9,2,1
2012,31,37,56,2,1521,37119,16740,1,100,3,5263.3999,24,1,200,6,0,0,0,99,6,99,99,99,2,1
2012,31,37,56,2,3122,0,24660,0,820,1,3413.8565,27,1,100,6,0,0,0,99,7,99,99,99,2,1
2012,31,37,56,2,3122,0,24660,0,820,2,3258.2858,56,2,100,1,0,0,1,4,99,99,99,7,7,2
2012,31,37,56,2,3122,0,24660,0,820,3,3146.8619,62,1,100,1,0,0,2,99,99,1,1,1,7,2
2012,31,37,56,2,6642,37183,39580,0,710,1,3803.7018,54,1,100,1,0,0,2,99,99,1,2,1,5,1
2012,31,37,56,2,6642,37183,39580,0,710,2,3533.1752,42,2,100,1,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,6641,0,20500,0,720,1,4557.1361,23,2,100,6,3,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,6641,0,20500,0,720,2,3487.3042,32,2,100,6,3,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,710,1,3440.5698,37,1,100,1,0,0,2,99,99,1,1,7,6,1
2012,31,37,56,2,1521,37119,16740,1,710,2,3708.3061,37,2,100,1,0,0,2,99,99,1,1,7,6,2
2012,31,37,56,2,1521,37119,16740,1,710,3,3168.9165,3,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,710,4,3168.9165,3,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,0,16740,0,600,1,3103.2798,31,1,100,6,0,0,1,11,99,99,99,1,6,1
2012,31,37,56,2,3121,37067,49180,0,430,1,3206.2739,31,1,100,6,0,0,2,99,99,1,2,5,5,1
2012,31,37,56,2,3121,37067,49180,0,430,2,2981.9324,68,2,100,6,0,0,98,99,99,99,99,99,98,9
2012,31,37,56,2,6642,37183,39580,0,842,1,3204.4384,52,2,100,1,2,0,1,5,99,99,99,3,7,2
2012,31,37,56,2,6642,37183,39580,0,842,2,3803.7018,54,1,100,1,2,0,1,5,99,99,99,3,7,1
2012,31,37,56,2,1521,37119,16740,1,470,1,3547.4426,52,2,100,6,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,470,2,2330.1235,7,2,100,9,0,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,470,3,2706.1868,16,2,100,6,0,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,470,4,3097.0598,26,1,100,6,0,0,0,99,6,99,99,99,2,1
2012,31,37,56,2,3121,37067,49180,0,843,1,2999.6824,36,1,100,1,0,0,1,4,99,99,99,4,7,1
2012,31,37,56,2,3121,37067,49180,0,843,2,2610.6323,35,2,100,1,0,0,2,99,99,2,2,4,7,2
2012,31,37,56,2,3121,37067,49180,0,843,3,2629.076,9,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3121,37067,49180,0,843,4,2885.0892,10,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3121,37067,49180,0,843,5,2832.1033,12,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,843,1,3258.2858,58,2,100,1,0,0,2,99,99,1,1,3,7,1
2012,31,37,56,2,1521,37119,16740,1,843,2,3146.8619,62,1,100,1,0,0,2,99,99,1,2,3,7,2
2012,31,37,56,2,1521,37119,16740,1,600,1,3500.7876,29,1,100,3,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,2560,0,22180,0,100,1,5970.63,20,2,200,6,0,0,2,99,99,1,2,6,2,1
2012,31,37,56,2,2560,0,22180,0,100,2,4815.9548,0,1,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,2560,0,22180,0,100,3,3091.7704,2,2,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3121,37067,49180,0,600,1,2939.1433,74,1,100,1,0,0,2,99,99,1,2,97,7,2
2012,31,37,56,2,3121,37067,49180,0,600,2,3101.8207,72,2,100,1,0,0,2,99,99,1,2,97,7,1
2012,31,37,56,2,6642,37183,39580,0,820,1,3016.2424,44,1,100,4,0,0,2,99,99,1,1,1,5,1
2012,31,37,56,2,6642,37183,39580,0,820,2,3375.8148,6,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,710,1,3501.2256,60,2,200,4,2,0,0,99,8,99,99,99,6,1
2012,31,37,56,2,1521,37119,16740,1,841,1,3607.0276,60,2,100,1,0,0,2,99,99,1,2,96,7,2
2012,31,37,56,2,1521,37119,16740,1,841,2,3533.152,61,1,100,1,0,0,2,99,99,1,2,96,7,1
2012,31,37,56,2,1521,37119,16740,1,841,3,2791.7667,29,2,100,6,0,0,2,99,99,1,1,96,6,2
2012,31,37,56,2,2560,0,22180,0,820,1,3359.039,36,1,100,1,3,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,2560,0,22180,0,820,2,3126.2155,28,2,100,1,3,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,2560,0,22180,0,820,3,3604.4192,1,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,2560,0,22180,0,820,4,2210.8614,4,1,100,9,3,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,2560,0,22180,0,820,5,2132.2487,6,1,100,9,3,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6641,0,20500,0,842,1,3915.0339,33,2,200,1,0,0,2,99,99,1,2,1,2,1
2012,31,37,56,2,6641,0,20500,0,842,2,4453.5999,40,1,200,1,0,0,2,99,99,1,2,97,2,2
2012,31,37,56,2,6641,0,20500,0,842,3,2761.0067,3,2,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,0,16740,0,820,1,3325.997,73,2,100,5,0,0,1,7,99,99,99,97,7,1
2012,31,37,56,2,1521,0,16740,0,820,2,3152.2271,41,1,100,4,0,0,1,7,99,99,99,97,7,2
2012,31,37,56,2,1521,0,16740,0,820,3,3334.5836,7,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,0,16740,0,820,4,3209.069,23,2,100,6,0,0,1,7,99,99,99,97,7,2
2012,31,37,56,2,1521,0,16740,0,820,5,2050.1736,2,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,0,16740,0,820,6,3551.5395,2,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,820,1,3568.4711,69,2,200,3,0,0,2,99,99,1,2,1,7,1
2012,31,37,56,2,3122,0,24660,0,820,2,3225.3468,44,2,200,4,0,0,2,99,99,1,2,1,7,2
2012,31,37,56,2,3122,0,24660,0,820,3,5481.3988,16,1,200,6,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,820,4,4399.9444,16,2,200,6,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,820,5,3915.0339,34,2,200,6,0,0,2,99,99,1,2,1,7,1
2012,31,37,56,2,6642,37183,39580,0,710,1,3630.6467,69,1,100,1,0,0,2,99,99,1,1,1,5,1
2012,31,37,56,2,6642,37183,39580,0,710,2,3478.8,68,2,100,1,0,0,1,1,99,99,99,1,5,2
2012,31,37,56,2,1521,37119,16740,1,841,1,3429.7813,76,1,100,6,0,0,0,99,7,99,99,99,7,1
2012,31,37,56,2,6641,0,20500,0,100,1,3571.7021,39,2,200,2,1,0,2,99,99,1,2,6,5,1
2012,31,37,56,2,6641,0,20500,0,100,2,3809.4275,3,1,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6641,0,20500,0,100,3,3427.3982,4,2,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,830,1,3578.6806,70,1,100,1,0,0,2,99,99,1,1,3,3,1
2012,31,37,56,2,6642,37183,39580,0,830,2,3141.1154,68,2,100,1,0,0,2,99,99,1,1,3,3,2
2012,31,37,56,2,1521,37119,16740,1,841,1,3046.1685,68,1,100,1,0,0,2,99,99,1,1,7,7,1
2012,31,37,56,2,1521,37119,16740,1,841,2,3019.7847,64,2,100,1,0,0,2,99,99,1,1,7,7,2
2012,31,37,56,2,1521,37119,16740,1,842,1,2937.9417,80,1,100,1,0,0,2,99,99,2,2,3,7,1
2012,31,37,56,2,1521,37119,16740,1,842,2,3124.8255,80,2,100,1,0,0,2,99,99,2,2,3,7,2
2012,31,37,56,2,1521,37119,16740,1,842,3,3151.25,57,1,100,4,0,0,0,99,4,99,99,99,7,2
2012,31,37,56,2,1521,37119,16740,1,842,4,3726.3275,29,2,100,6,0,0,2,99,99,2,2,3,7,2
2012,31,37,56,2,2560,0,22180,0,843,1,4234.6884,46,1,100,1,0,0,1,99,99,99,99,97,7,2
2012,31,37,56,2,2560,0,22180,0,843,2,3661.4208,42,2,100,1,0,100,2,99,99,1,2,1,7,1
2012,31,37,56,2,2560,0,22180,0,843,3,3404.895,19,2,100,6,0,100,1,99,99,99,99,97,7,2
2012,31,37,56,2,2560,0,22180,0,843,4,4601.4482,21,2,100,6,0,100,2,99,99,1,2,97,7,2
2012,31,37,56,2,6642,37183,39580,0,820,1,3363.6124,85,1,100,1,0,0,2,99,99,1,1,1,6,1
2012,31,37,56,2,6642,37183,39580,0,820,2,3581.0443,79,2,100,1,0,0,2,99,99,1,1,1,6,1
2012,31,37,56,2,6642,37183,39580,0,820,1,3607.0276,61,2,100,5,0,0,2,99,99,1,1,1,7,1
2012,31,37,56,2,6641,0,20500,0,730,1,4833.4482,35,1,200,2,0,0,2,99,99,1,2,8,2,1
2012,31,37,56,2,1521,37119,16740,1,820,1,3204.5208,48,2,200,1,0,0,1,1,99,99,99,97,7,2
2012,31,37,56,2,1521,37119,16740,1,820,2,3371.6635,48,1,200,1,0,0,2,99,99,1,1,9,7,1
2012,31,37,56,2,1521,37119,16740,1,820,3,2585.8788,10,2,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,830,1,3204.4384,51,2,100,4,0,0,0,99,6,99,99,99,5,2
2012,31,37,56,2,1521,37119,16740,1,820,1,2998.4666,59,1,200,3,0,0,2,99,99,1,1,5,7,1
2012,31,37,56,2,3121,37067,49180,0,842,1,3258.2858,55,2,100,1,0,0,2,99,99,1,2,97,7,1
2012,31,37,56,2,3121,37067,49180,0,842,2,3151.25,56,1,100,1,0,0,2,99,99,1,2,97,7,2
2012,31,37,56,2,1521,0,16740,0,600,1,4381.991,72,2,100,1,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,0,16740,0,600,2,3614.9749,39,1,100,1,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,0,16740,0,600,3,2924.3747,9,2,100,9,0,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,0,16740,0,600,4,2264.8632,10,1,100,9,0,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,841,1,2961.6811,52,2,100,1,0,0,2,99,99,1,2,1,7,1
2012,31,37,56,2,3122,0,24660,0,841,2,3046.1685,65,1,100,1,0,0,2,99,99,1,2,1,7,2
2012,31,37,56,2,3122,0,24660,0,841,3,3845.0017,21,1,100,6,0,0,2,99,99,1,2,1,7,2
2012,31,37,56,2,3122,0,24660,0,820,1,3104.819,41,1,100,2,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,820,2,3086.6243,36,1,100,6,3,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,820,1,3483.6732,70,1,100,1,0,0,2,99,99,1,2,6,7,1
2012,31,37,56,2,1521,37119,16740,1,820,2,3093.0595,69,2,100,1,0,0,2,99,99,1,2,6,7,2
2012,31,37,56,2,6641,0,20500,0,841,1,3254.7449,45,2,100,1,2,0,0,99,96,99,99,99,7,1
2012,31,37,56,2,6641,0,20500,0,841,2,3056.2468,50,1,100,1,0,0,2,99,99,1,2,97,7,2
2012,31,37,56,2,6641,0,20500,0,841,3,4154.3609,13,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6641,0,20500,0,841,4,3500.7804,16,1,100,6,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,710,1,2939.1433,70,1,100,1,0,0,2,99,99,1,2,7,7,1
2012,31,37,56,2,1521,37119,16740,1,710,2,2981.9324,68,2,100,1,0,0,2,99,99,1,2,7,7,2
2012,31,37,56,2,3121,37067,49180,0,842,1,3258.2858,55,2,100,1,0,0,2,99,99,1,2,5,7,1
2012,31,37,56,2,3121,37067,49180,0,842,2,3151.25,56,1,100,1,0,0,2,99,99,1,2,5,7,1
2012,31,37,56,2,1521,37119,16740,1,710,1,3204.5208,47,2,200,1,0,0,2,99,99,1,1,7,6,2
2012,31,37,56,2,1521,37119,16740,1,710,2,3479.2244,40,1,200,1,0,0,2,99,99,1,1,7,6,1
2012,31,37,56,2,1521,37119,16740,1,710,3,3292.8415,12,2,200,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,500,1,3393.3317,25,2,200,6,2,0,2,99,99,1,1,1,6,1
2012,31,37,56,2,2560,0,22180,0,841,1,3981.1641,49,1,100,1,0,0,2,99,99,1,1,1,7,1
2012,31,37,56,2,2560,0,22180,0,841,2,3924.276,46,2,100,1,0,0,2,99,99,1,2,1,7,1
2012,31,37,56,2,2560,0,22180,0,841,3,3171.3843,12,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,2560,0,22180,0,841,4,2113.2763,14,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,842,1,3781.653,48,1,100,1,2,0,1,7,99,99,99,3,6,1
2012,31,37,56,2,6642,37183,39580,0,842,2,3475.8104,48,2,100,1,2,0,1,7,99,99,99,3,6,2
2012,31,37,56,2,6642,37183,39580,0,842,3,4473.959,6,1,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,0,16740,0,830,1,3151.25,56,1,100,1,0,0,2,99,99,1,2,1,7,1
2012,31,37,56,2,1521,0,16740,0,830,2,2961.6811,54,2,100,1,0,0,2,99,99,1,2,1,7,2
2012,31,37,56,2,1521,0,16740,0,830,3,4720.231,14,2,100,9,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,0,16740,0,830,4,3500.7804,17,1,100,6,0,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,470,1,2961.6811,53,2,100,1,0,0,2,99,99,1,1,6,5,1
2012,31,37,56,2,3122,0,24660,0,470,2,3056.2468,53,1,100,1,0,0,0,99,6,99,99,99,5,2
2012,31,37,56,2,3122,0,24660,0,470,3,3500.7804,19,1,100,6,0,0,1,4,99,99,99,1,5,2
2012,31,37,56,2,1521,37119,16740,1,740,1,3369.529,41,2,100,1,0,0,2,99,99,1,2,6,7,1
2012,31,37,56,2,1521,37119,16740,1,740,2,2688.1701,42,1,100,1,0,0,0,99,1,99,99,99,7,2
